date,time,open,high,low,close,volume
20130117,0,315500,320500,315000,318500,159168
20130118,0,323000,323000,315500,317500,95678
20130121,0,320000,320000,314500,316000,95727
20130122,0,315500,317500,310500,312500,178258
20130123,0,313500,317000,310500,312000,144911
20130124,0,313000,315500,309000,310500,153788
20130125,0,312500,313000,306000,309000,157609
20130128,0,310000,311500,307500,309000,107808
20130129,0,309000,316000,309000,313000,197586
20130130,0,312000,313500,301000,302000,557129
20130131,0,302500,307000,302000,304500,276183
20130201,0,305500,306000,300500,302500,156588
20130204,0,308000,308500,301000,302500,147292
20130205,0,299000,300500,297000,298000,188612
20130206,0,296000,298000,291000,292500,319720
20130207,0,292000,294500,291500,292500,245024
20130208,0,294000,297500,292500,295500,212060
20130212,0,295000,299500,294000,296500,155342
20130213,0,297500,303500,297500,302000,233414
20130214,0,302000,305500,301000,302500,148829
20130215,0,303000,304000,300500,304000,109094
20130218,0,304000,306500,302000,306000,115935
20130219,0,304500,306000,300000,301500,180213
20130220,0,303000,307000,302500,306000,237204
20130221,0,304500,305500,302500,303500,170396
20130222,0,301000,303500,299500,300500,302565
20130225,0,302000,302500,299000,299500,132356
20130226,0,297500,300000,295500,299000,186637
20130227,0,300000,300000,292500,294500,331663
20130228,0,296500,298500,295000,296500,215280
20130304,0,295000,296500,285500,287500,578425
20130305,0,287500,289500,285500,286000,314417
20130306,0,289000,292000,288000,288000,270922
20130307,0,288500,289500,285000,286000,186403
20130308,0,288500,289000,286000,286500,144838
20130311,0,285500,286000,281000,283000,243737
20130312,0,283000,286000,280500,281000,260290
20130313,0,281500,283000,275000,280000,282197
20130314,0,278500,280000,275000,277500,310483
20130315,0,279000,279500,272000,273000,434740
20130318,0,270500,271500,267000,268500,369303
20130319,0,269500,271500,267000,267000,265964
20130320,0,266000,273500,266000,270000,302274
20130321,0,273000,279000,273000,275500,387081
20130322,0,276500,281000,271000,272000,345097
20130325,0,275000,275000,270000,272500,218205
20130326,0,272000,272500,267500,270000,328811
20130327,0,271500,272000,267000,270000,293491
20130328,0,270500,272000,265000,265000,508765
20130329,0,268000,271500,266000,268000,330625
20130401,0,269000,270000,266500,267500,123170
20130402,0,267000,267500,258000,259500,560662
20130403,0,259500,260000,248500,251000,751727
20130404,0,249500,250000,241500,245500,595770
20130405,0,243500,244500,233000,239000,857135
20130408,0,241500,247000,241000,244000,477981
20130409,0,245000,249000,244500,245500,263300
20130410,0,249500,256000,247500,253500,466063
20130411,0,253500,255500,248000,254500,349464
20130412,0,252000,253000,241000,243500,513020
20130415,0,243500,246000,236000,242000,224271
20130416,0,236500,243000,236500,239500,312591
20130417,0,239500,244500,237000,243000,233826
20130418,0,245500,249500,244000,245500,288012
20130419,0,247500,253000,246500,251000,297309
20130422,0,255000,256500,251000,254500,245228
